Stipa	Stipa_zalesskii	Queries	NC_037037	137836	35070-56713,69553-91196	1-35069,91197-137836	56714-69552
Themeda	Them_arguens	Queries	NC_035019	138827	80684-103466,116045-138827	1-80683	103467-116044
Themeda	Them_arundinacea	Queries	NC_035014	139742	81422-104212,116952-139742	1-81421	104213-116951
Themeda	Them_quadrivalvis	Queries	NC_035492	138961	80823-103605,116182-138961	1-80822	103606-116181
Themeda	Them_triandra	Target	NC_035016	138865	80860-103584,116141-138865	1-80859	103585-116140
Themeda	Them_villosa	Queries	NC_035021	139589	81429-104219,116799-139589	1-81428	104220-116798
Triodia	Triod_stipoides	Target	NC_037157	134874	80170-101216,113828-134874	1-80169	101217-113827
Triodia	Triod_wiseana	Queries	NC_037161	134962	80899-101609,114252-134962	1-80898	101610-114251
Tristachya	Trist_humbertii	Queries	NC_036115	139098	81027-103743,116382-139098	1-81026	103744-116381
Tristachya	Trist_leucothrix	Target	NC_036708	138918	80787-103551,116154-138918	1-80786	103552-116153
Triticum	Trit_aestivum	Target	NC_002762	134545	80349-101051,113843-134545	1-80348	101052-113842
Triticum	Trit_macha	Queries	NC_025955	135899	80005-101556,114348-135899	1-80004	101557-114347
Triticum	Trit_monococcum	Queries	NC_021760	116399	56484-56769,83060-83345	1-56483,83346-116399	56770-83059
Triticum	Trit_timopheevii	Queries	NC_024764	136157	80257-101809,114605-136157	1-80256	101810-114604
Triticum	Trit_turgidum	Queries	NC_024814	135835	79962-101502,114295-135835	1-79961	101503-114294
#Triticum	Trit_urartu	Queries	NC_021762	115773	NONE	NONE	NONE
Urochloa	Ur_brizantha	Queries	NC_030067	138946	81009-103707,116243-138946	1-81008	103708-116242
Urochloa	Ur_decumbens	Queries	NC_030066	138945	81006-103704,116242-138945	1-81005	103705-116241
Urochloa	Ur_humidicola	Queries	NC_030069	138976	81018-103728,116264-138976	1-81017	103729-116263
Urochloa	Ur_reptans	Target	NC_030617	140177	82158-104869,117466-140177	1-82157	104870-117465
Urochloa	Ur_ruziziensis	Queries	NC_030068	138765	80799-103513,116051-138765	1-80798	103514-116050
Zea	Zea_diploperennis	Target	NC_030377	140608	82501-105277,117832-140608	1-82500	105278-117831
Zea	Zea_luxurians	Queries	NC_030301	140710	82700-105436,117974-140710	1-82699	105437-117973
Zea	Zea_mays	Queries	NC_001666	140384	82353-105100,117637-140384	1-82352	105101-117636
Zea	Zea_perennis	Queries	NC_030300	140647	82558-105329,117876-140647	1-82557	105330-117875
Zizania	Ziza_aquatica	Queries	NC_026967	136364	82014-102892,115486-136364	1-82013	102893-115485
Zizania	Ziza_latifolia	Target	NC_029401	136461	82116-102993,115584-136461	1-82115	102994-115583
Zoysia	Zo_japonica	Queries	NC_036827	136200	81685-102651,115234-136200	1-81684	102652-115233
Zoysia	Zo_macrantha	Target	NC_029418	135845	81352-102312,114885-135845	1-81351	102313-114884
Nelumbo	Nel_lutea	Target	NC_015605	163206	91761-117813,137154-163206	1-91760	117814-137153
Nelumbo	Nel_nucifera	Queries	NC_025339	163330	91911-117941,137300-163330	1-91910	117942-137299
Macadamia	Maca_integrifolia	Queries	NC_025288	159714	88094-114497,133311-159714	1-88093	114498-133310
Macadamia	Maca_ternifolia	Target	NC_036416	159669	88065-114456,133261-159658	1-88064,159659-159669	114457-133260
Berberis	Berb_amurensis	Queries	NC_030062	166636	73633-110784,129452-166603	1-73632,166604-166636	110785-129451
Berberis	Berb_bealei	Target	NC_022457	164792	73120-109620,128252-164752	1-73119,164753-164792	109621-128251
Berberis	Berb_koreana	Queries	NC_030063	166758	73742-110889,129578-166725	1-73741,166726-166758	110890-129577
Diphylleia	Diph_cymosa	Target	NC_037908	157004	87081-112827,131258-157004	1-87080	112828-131257
Diphylleia	Diph_grayi	Queries	NC_037901	156755	86771-112561,130965-156755	1-86770	112562-130964
Diphylleia	Diph_sinensis	Queries	NC_037907	157370	87104-113050,131424-157370	1-87103	113051-131423
Dysosma	Dy_aurantiocaulis	Queries	NC_037902	157263	86907-112923,131247-157263	1-86906	112924-131246
#Dysosma	Dy_delavayi	Queries	NC_037899	156214	MULTI	MULTI	MULTI
Dysosma	Dy_difformis	Queries	NC_037906	156654	86801-112530,130925-156654	1-86800	112531-130924
Dysosma	Dy_majoensis	Queries	NC_037900	156482	86628-112355,130755-156482	1-86627	112356-130754
Dysosma	Dy_pleiantha	Target	NC_037905	156840	86697-112612,130925-156840	1-86696	112613-130924
Dysosma	Dy_tsayuensis	Queries	NC_037904	157364	87055-113083,131336-157364	1-87054	113084-131335
Dysosma	Dy_versipellis	Queries	NC_037898	156555	86709-112436,130828-156555	1-86708	112437-130827
Epimedium	Epim_acuminatum	Queries	NC_029941	159112	86562-114302,131372-159112	1-86561	114303-131371
Epimedium	Epim_dolichostemon	Queries	NC_029942	157039	88395-114178,131256-157039	1-88394	114179-131255
Epimedium	Epim_koreanum	Target	NC_029943	157218	89561-114778,132001-157218	1-89560	114779-132000
Epimedium	Epim_lishihchenii	Queries	NC_029944	157692	88421-115009,131104-157692	1-88420	115010-131103
Epimedium	Epim_pseudowushanense	Queries	NC_029945	157168	88532-114315,131385-157168	1-88531	114316-131384
Epimedium	Epim_sagittatum	Queries	NC_029428	158273	87079-114146,131206-158273	1-87078	114147-131205
Akebia	Ak_quinata	Target	NC_033913	157817	86544-112686,131675-157817	1-86543	112687-131674
Akebia	Ak_trifoliata	Queries	NC_029427	158339	87058-113186,132211-158339	1-87057	113187-132210
Papaver	Papa_orientale	Queries	NC_037832	152799	83152-109008,126943-152799	1-83151	109009-126942
Papaver	Papa_rhoeas	Queries	NC_037831	152905	83173-109053,127025-152905	1-83172	109054-127024
Papaver	Papa_somniferum	Target	NC_029434	152931	83030-109020,126941-152931	1-83029	109021-126940
Aconitum	Acon_angustius	Queries	NC_036357	156109	86720-112944,129885-156109	1-86719	112945-129884
Aconitum	Acon_austrokoreense	Queries	NC_031410	155682	86389-112523,129548-155682	1-86388	112524-129547
Aconitum	Acon_carmichaelii	Queries	NC_030761	155737	86331-112523,129545-155737	1-86330	112524-129544
Aconitum	Acon_chiisanense	Queries	NC_029829	155934	86560-112720,129774-155934	1-86559	112721-129773
Aconitum	Acon_ciliare	Target	NC_031420	155832	86453-112679,129606-155832	1-86452	112680-129605
Aconitum	Acon_coreanum	Queries	NC_031421	157029	87623-113883,130769-157029	1-87622	113884-130768
Aconitum	Acon_finetianum	Queries	NC_036358	155625	86665-112614,129666-155625	1-86664	112615-129665
Aconitum	Acon_kusnezoffii	Queries	NC_031422	155862	86336-112626,129572-155862	1-86335	112627-129571
Aconitum	Acon_longecassidatum	Queries	NC_035894	155524	86467-112520,129471-155524	1-86466	112521-129470
Aconitum	Acon_monanthum	Queries	NC_031423	155688	86293-112508,129473-155688	1-86292	112509-129472
Aconitum	Acon_pseudolaeve	Queries	NC_035892	155628	86684-112633,129669-155628	1-86683	112634-129668
Aconitum	Acon_sinomontanum	Queries	NC_036359	157215	88075-114164,131126-157215	1-88074	114165-131125
Coptis	Cop_chinensis	Queries	NC_036485	155484	84568-111325,128711-155468	1-84567,155469-155484	111326-128710
Coptis	Cop_quinquesecta	Target	NC_037759	154549	84410-110851,128108-154549	1-84409	110852-128107
Ranunculus	Ran_macranthus	Queries	NC_008796	155129	84639-110429,129339-155129	1-84638	110430-129338
Ranunculus	Ran_occidentalis	Queries	NC_031651	154474	83533-108363,129633-154463	1-83532,154464-154474	108364-129632
Ranunculus	Ran_repens	Target	NC_036976	154247	84226-110019,128454-154247	1-84225	110020-128453
Ranunculus	Ran_reptans	Queries	NC_036977	157239	85459-112515,130183-157239	1-85458	112516-130182
Elaeagnus	Ela_macrophylla	Target	NC_028066	152224	82136-108040,126320-152224	1-82135	108041-126319
Elaeagnus	Ela_mollis	Queries	NC_036932	151428	80984-106915,125477-151408	1-80983,151409-151428	106916-125476
Broussonetia	Brou_kazinoki_x_Broussonetia_papyrifera	Queries	NC_037021	160903	89221-115022,135102-160903	1-89220	115023-135101
Broussonetia	Brou_papyrifera	Target	NC_035569	160239	88623-114471,134391-160239	1-88622	114472-134390
Ficus	Fic_carica	Target	NC_035237	160602	88662-114563,134701-160602	1-88661	114564-134700
Ficus	Fic_racemosa	Queries	NC_028185	159473	88111-113791,133793-159473	1-88110	113792-133792
Ficus	Fic_religiosa	Queries	NC_033979	160627	88816-114668,134775-160627	1-88815	114669-134774
Morus	Morus_cathayana	Target	NC_031822	159265	88144-113782,133627-159265	1-88143	113783-133626
Morus	Morus_indica	Queries	NC_008359	158484	87387-113064,132807-158484	1-87386	113065-132806
Morus	Morus_mongolica	Queries	NC_025772	158459	87368-113045,132782-158459	1-87367	113046-132781
Morus	Morus_notabilis	Queries	NC_027110	158680	87445-113163,132936-158654	1-87444,158655-158680	113164-132935
Ziziphus	Zizi_jujuba	Queries	NC_030299	161466	89121-115619,134968-161466	1-89120	115620-134967
Ziziphus	Zizi_mauritiana	Target	NC_037151	161543	89082-115639,134986-161543	1-89081	115640-134985
Ziziphus	Zizi_spina_christi	Queries	NC_037152	161615	89162-115719,135058-161615	1-89161	115720-135057
Fragaria	Frag_chiloensis	Queries	NC_019601	155603	85568-111512,129659-155603	1-85567	111513-129658
Fragaria	Frag_iinumae	Queries	NC_024258	155554	85570-111532,129592-155554	1-85569	111533-129591
#Fragaria	Frag_mandshurica	Queries	NC_018767	129805	NONE	NONE	NONE
#Fragaria	Frag_nipponica	Queries	NC_035500	148592	MULTI	MULTI	MULTI
Fragaria	Frag_orientalis	Queries	NC_035501	147835	83233-108831,122228-147835	1-83232	108832-122227
Fragaria	Frag_pentaphylla	Queries	NC_034347	155640	85573-111534,129679-155640	1-85572	111535-129678
#Fragaria	Frag_vesca_subsp_bracteata	Queries	NC_018766	129788	NONE	NONE	NONE
Fragaria	Frag_vesca_subsp_vesca	Queries	NC_015206	155691	85607-111562,129736-155691	1-85606	111563-129735
Fragaria	Frag_virginiana	Queries	NC_019602	155621	85587-111531,129677-155621	1-85586	111532-129676
Fragaria	Frag_x_ananassa	Target	NC_035961	155549	85533-111468,129614-155549	1-85532	111469-129613
Malus	Mal_florentina	Target	NC_035625	159672	87660-114040,133292-159672	1-87659	114041-133291
Malus	Mal_micromalus	Queries	NC_036368	159834	87951-114304,133481-159834	1-87950	114305-133480
Malus	Mal_prunifolia	Queries	NC_031163	160041	88120-114478,133683-160041	1-88119	114479-133682
Malus	Mal_trilobata	Queries	NC_035671	160207	88108-114499,133816-160207	1-88107	114500-133815
Malus	Mal_tschonoskii	Queries	NC_035672	160034	88117-114469,133682-160034	1-88116	114470-133681
#Prinsepia	Prin_utilis	Outgroup	NA	NA	NA	NA	NA
Prunus	Pru_cerasoides	Queries	NC_035891	157685	85793-112208,131270-157685	1-85792	112209-131269
Prunus	Pru_dulcis	Target	NC_034696	157723	85825-112225,131178-157578	1-85824,157579-157723	112226-131177
Prunus	Pru_humilis	Queries	NC_035880	158012	86098-112485,131589-157976	1-86097,157977-158012	112486-131588
Prunus	Pru_kansuensis	Queries	NC_023956	157736	85755-112141,131264-157650	1-85754,157651-157736	112142-131263
Prunus	Pru_maximowiczii	Queries	NC_026981	157852	85848-112283,131417-157852	1-85847	112284-131416
Prunus	Pru_mume	Queries	NC_023798	157712	85830-112224,131287-157681	1-85829,157682-157712	112225-131286
Prunus	Pru_padus	Queries	NC_026982	158955	87667-113875,132747-158955	1-87666	113876-132746
Prunus	Pru_pedunculata	Queries	NC_037850	157851	86053-112437,131467-157851	1-86052	112438-131466
Prunus	Pru_persica	Queries	NC_014697	157790	85883-112263,131324-157704	1-85882,157705-157790	112264-131323
Prunus	Pru_pseudocerasus	Queries	NC_030599	157834	85925-112322,131407-157804	1-85924,157805-157834	112323-131406
Prunus	Pru_serotina	Queries	NC_036133	158778	87282-113575,132485-158778	1-87281	113576-132484
Prunus	Pru_tomentosa	Queries	NC_036394	158356	86631-112988,131999-158356	1-86630	112989-131998
Prunus	Pru_yedoensis	Queries	NC_026980	157859	85978-112358,131479-157859	1-85977	112359-131478
Pyrus	Pyrus_pashia	Queries	NC_034909	160153	88130-114515,133768-160153	1-88129	114516-133767
Pyrus	Pyrus_pyrifolia	Target	NC_015996	159922	87803-114194,133432-159823	1-87802,159824-159922	114195-133431
Pyrus	Pyrus_spinosa	Queries	NC_023130	159161	87569-113978,133178-159132	1-87568,159133-159161	113979-133177
Rosa	Rosa_chinensis_var_spontanea	Queries	NC_038102	156590	85911-111869,130632-156590	1-85910	111870-130631
Rosa	Rosa_praelucens	Queries	NC_037492	157186	86314-112367,131133-157186	1-86313	112368-131132
Rosa	Rosa_roxburghii	Target	NC_032038	156749	85853-111905,130697-156749	1-85852	111906-130696
Sorbus	Sorb_torminalis	Target	NC_033975	160390	88032-114447,133756-160171	1-88031,160172-160390	114448-133755
Sorbus	Sorb_ulleungensis	Queries	NC_037022	159632	88007-114405,133230-159628	1-88006,159629-159632	114406-133229
Ulmus	Ulm_chenmoui	Queries	NC_037758	159777	88582-114664,133691-159777	1-88581	114665-133690
Ulmus	Ulm_davidiana	Queries	NC_032718	159453	87635-114132,132952-159453	1-87634	114133-132951
Ulmus	Ulm_gaussenii	Queries	NC_037840	160094	88876-114906,134060-160094	1-88875	114907-134059
Ulmus	Ulm_laciniata	Target	NC_032719	158953	88034-114076,132907-158953	1-88033	114077-132906
Ulmus	Ulm_macrocarpa	Queries	NC_032720	159439	88549-114573,133411-159439	1-88548	114574-133410
Ulmus	Ulm_pumila	Queries	NC_032721	159082	88105-114174,133009-159082	1-88104	114175-133008
Boehmeria	Boe_spicata	Queries	NC_036989	170958	70995-111737,130216-170958	1-70994	111738-130215
Boehmeria	Boe_umbrosa	Target	NC_036990	170920	68845-110651,129114-170920	1-68844	110652-129113
Taxillus	Taxi_chinensis	Target	NC_036306	121363	70358-92819,98902-121363	1-70357	92820-98901
Taxillus	Taxi_sutchuenensis	Queries	NC_036307	122562	70631-93545,99648-122562	1-70630	93546-99647
Viscum	Vis_album	Target	NC_028012	128921	74286-97287,105920-128921	1-74285	97288-105919
Viscum	Vis_coloratum	Queries	NC_035414	128744	73685-96899,105530-128744	1-73684	96900-105529
Viscum	Vis_crassulae	Queries	NC_027959	126064	73226-95330,103959-126063	1-73225,126064	95331-103958
Viscum	Vis_minimum	Queries	NC_027829	131016	75805-98898,107913-131006	1-75804,131007-131016	98899-107912
Pistacia	Pist_vera	Target	NC_034998	160674	88238-114833,133921-160534	1-88237,160535-160674	114834-133920
Pistacia	Pist_weinmaniifolia	Queries	NC_037471	160767	88403-115020,134150-160767	1-88402	115021-134149
Spondias	Spon_bahiensis	Queries	NC_030526	162218	89704-116765,135141-162218	1-89703	116766-135140
Spondias	Spon_mombin	Target	NC_035973	162302	89939-117114,135127-162302	1-89938	117115-135126
Spondias	Spon_tuberosa	Queries	NC_030527	162039	89551-116598,134956-162039	1-89550	116599-134955
Citrus	Citrus_aurantiifolia	Queries	NC_024929	159893	87142-114132,132896-159886	1-87141,159887-159893	114133-132895
Citrus	Citrus_depressa	Queries	NC_031894	160120	87753-114748,133125-160120	1-87752	114749-133124
Citrus	Citrus_limon	Target	NC_034690	160101	87721-114714,133108-160101	1-87720	114715-133107
Citrus	Citrus_maxima	Queries	NC_034290	160133	87740-114738,133134-160133	1-87739	114739-133133
Citrus	Citrus_platymamma	Queries	NC_030194	160121	87733-114730,133124-160121	1-87732	114731-133123
Citrus	Citrus_reticulata	Queries	NC_034671	160100	87741-114720,133112-160090	1-87740,160091-160100	114721-133111
Citrus	Citrus_sinensis	Queries	NC_008334	160129	87745-114740,133134-160129	1-87744	114741-133133
Glycosmis	Glyco_mauritiana	Queries	NC_032686	160131	87711-114730,133112-160131	1-87710	114731-133111
Glycosmis	Glyco_pentaphylla	Target	NC_032687	159844	87495-114503,132836-159844	1-87494	114504-132835
Zanthoxylum	Za_bungeanum	Target	NC_031386	158401	85899-113344,130956-158401	1-85898	113345-130955
Zanthoxylum	Za_piperitum	Queries	NC_027939	158154	85341-112984,130511-158154	1-85340	112985-130510
Zanthoxylum	Za_schinifolium	Queries	NC_030702	158963	86529-113613,131879-158963	1-86528	113614-131878
Zanthoxylum	Za_simulans	Queries	NC_037482	158461	85569-113213,130817-158461	1-85568	113214-130816
Acer	Acer_buergerianum	Queries	NC_034744	156477	86246-112327,130388-156477	1-86245	112328-130387
Acer	Acer_davidii	Queries	NC_030331	157044	85411-112182,130273-157044	1-85410	112183-130272
Acer	Acer_griseum	Queries	NC_034346	156857	85228-111969,130116-156857	1-85227	111970-130115
Acer	Acer_miaotaiense	Queries	NC_030343	156595	86328-112427,130496-156595	1-86327	112428-130495
Acer	Acer_morrisonense	Queries	NC_029371	157197	85656-112394,130459-157197	1-85655	112395-130458
Acer	Acer_palmatum	Queries	NC_034932	157367	85830-112518,130679-157367	1-85829	112519-130678
Acer	Acer_truncatum	Target	NC_037211	156262	86019-112104,130177-156262	1-86018	112105-130176
Dipteronia	Dipteron_dyeriana	Queries	NC_031899	157071	85530-112253,130348-157071	1-85529	112254-130347
Dipteronia	Dipteron_sinensis	Target	NC_029338	157080	85456-112236,130300-157080	1-85455	112237-130299
Phedimus	Phed_kamtschaticus	Target	NC_037946	151652	83011-108987,125676-151652	1-83010	108988-125675
Phedimus	Phed_takesimensis	Queries	NC_026065	147048	79290-105375,120907-147048	1-79289	105376-120906
Sedum	Sed_oryzifolium	Target	NC_027837	149609	81416-107187,123824-149609	1-81415	107188-123823
Sedum	Sed_sarmentosum	Queries	NC_023085	150448	82213-107995,124666-150448	1-82212	107996-124665
Paeonia	Pae_brownii	Target	NC_037880	152228	84262-109905,126585-152228	1-84261	109906-126584
#Paeonia	Pae_delavayi	Queries	NC_035718	154405	MULTI	MULTI	MULTI
Paeonia	Pae_ludlowii	Queries	NC_035623	152687	84427-110065,127049-152687	1-84426	110066-127048
Paeonia	Pae_obovata	Queries	NC_026076	152698	84388-110029,127057-152698	1-84387	110030-127056
Paeonia	Pae_ostii	Queries	NC_036834	152153	85374-110236,127291-152153	1-85373	110237-127290
Paeonia	Pae_rockii	Queries	NC_037772	152821	84480-110125,127174-152819	1-84479,152820-152821	110126-127173
Paeonia	Pae_suffruticosa	Queries	NC_037879	153119	84571-110315,127375-153119	1-84570	110316-127374
Paeonia	Pae_veitchii	Queries	NC_032401	152682	84399-110051,127030-152682	1-84398	110052-127029
Cuscuta	Cus_exaltata	Queries	NC_009963	125373	82722-99422,108673-125373	1-82721	99423-108672
Cuscuta	Cus_gronovii	Queries	NC_009765	86744	50974-65327,72391-86744	1-50973	65328-72390
Cuscuta	Cus_obtusiflora	Queries	NC_009949	85286	50208-64338,71156-85286	1-50207	64339-71155
Cuscuta	Cus_reflexa	Target	NC_009766	121521	79469-96209,104781-121521	1-79468	96210-104780
Ipomoea	Ip_batatas	Target	NC_026703	161303	87824-118513,130591-161296	1-87823,161297-161303	118514-130590
Ipomoea	Ip_hederacea	Queries	NC_037911	161354	88042-118651,130745-161354	1-88041	118652-130744
Ipomoea	Ip_lacunosa	Queries	NC_037912	161492	87580-118510,130562-161492	1-87579	118511-130561
Ipomoea	Ip_nil	Queries	NC_031159	161897	88118-118964,131051-161897	1-88117	118965-131050
Ipomoea	Ip_purpurea	Queries	NC_009808	162046	88173-119054,131165-162046	1-88172	119055-131164
Ipomoea	Ip_trifida	Queries	NC_034670	161133	87650-118365,130418-161133	1-87649	118366-130417
Ipomoea	Ip_triloba	Queries	NC_037913	161750	87590-118650,130690-161750	1-87589	118651-130689
Capsicum	Capsi_annuum	Target	NC_018552	156781	87367-113149,130999-156781	1-87366	113150-130998
Capsicum	Capsi_baccatum_var_baccatum	Queries	NC_039693	157053	87351-113215,131189-157053	1-87350	113216-131188
Capsicum	Capsi_baccatum_var_pendulum	Queries	NC_039692	157144	87352-113261,131235-157144	1-87351	113262-131234
Capsicum	Capsi_baccatum_var_praetermissum	Queries	NC_039695	157056	87352-113217,131191-157056	1-87351	113218-131190
Capsicum	Capsi_chacoense	Queries	NC_033525	156995	87380-113238,131137-156995	1-87379	113239-131136
Capsicum	Capsi_chinense	Queries	NC_030543	156807	87291-113093,131005-156807	1-87290	113094-131004
Capsicum	Capsi_eximium	Queries	NC_033527	156947	87342-113188,131101-156947	1-87341	113189-131100
Capsicum	Capsi_frutescens	Queries	NC_028007	156817	87381-113172,131026-156817	1-87380	113173-131025
Capsicum	Capsi_galapagoense	Queries	NC_033524	156959	87348-113194,131113-156959	1-87347	113195-131112
Capsicum	Capsi_lycianthoides	Queries	NC_026551	156583	86814-112437,130960-156583	1-86813	112438-130959
Capsicum	Capsi_tovarii	Queries	NC_033526	156816	87380-113171,131025-156816	1-87379	113172-131024
#Datura	Dat_stramonium	Outgroup	NA	NA	NA	NA	NA
Dunalia	Dun_brachyacantha	Target	NC_026906	156730	87110-112770,131070-156730	1-87109	112771-131069
#Dunalia	Dun_obovata	Queries	NC_026563	156559	MULTI	MULTI	MULTI
Dunalia	Dun_solanacea	Queries	NC_027099	156869	88744-113691,131922-156869	1-88743	113692-131921
Iochroma	Ioc_australe	Target	NC_029833	156996	87490-113090,131396-156996	1-87489	113091-131395
Iochroma	Ioc_cyaneum	Queries	NC_030178	156791	87266-112873,131183-156791	1-87265	112874-131182
Iochroma	Ioc_ellipticum	Queries	NC_030177	157052	87490-113108,131434-157052	1-87489	113109-131433
#Iochroma	Ioc_lehmannii	Queries	NC_030167	156835	MULTI	MULTI	MULTI
Iochroma	Ioc_loxense	Queries	NC_026726	157002	87370-113022,131350-157002	1-87369	113023-131349
Iochroma	Ioc_nitidum	Queries	NC_026567	156574	87048-112663,130959-156574	1-87047	112664-130958
Iochroma	Ioc_salpoanum	Queries	NC_030168	156971	87339-112991,131319-156971	1-87338	112992-131318
Iochroma	Ioc_stenanthum	Queries	NC_026574	156858	87237-112857,131238-156858	1-87236	112858-131237
Iochroma	Ioc_tingoanum	Queries	NC_027177	156823	87294-112909,131208-156823	1-87293	112910-131207
Iochroma	Ioc_umbellatum	Queries	NC_030044	156730	87342-112950,131122-156730	1-87341	112951-131121
Nicotiana	Ni_attenuata	Queries	NC_035952	155886	86603-111985,130504-155886	1-86602	111986-130503
Nicotiana	Ni_otophora	Target	NC_032724	156073	86768-112113,130609-155954	1-86767,155955-156073	112114-130608
Nicotiana	Ni_sylvestris	Queries	NC_007500	155941	86685-112027,130599-155941	1-86684	112028-130598
Nicotiana	Ni_tabacum	Queries	NC_001879	155943	86687-112029,130601-155943	1-86686	112030-130600
Nicotiana	Ni_tomentosiformis	Queries	NC_007602	155745	86393-111821,130317-155745	1-86392	111822-130316
Nicotiana	Ni_undulata	Queries	NC_016068	155863	86634-111964,130533-155863	1-86633	111965-130532
Solanum	Sola_berthaultii	Queries	NC_034951	155533	85976-111568,129941-155533	1-85975	111569-129940
Solanum	Sola_bulbocastanum	Queries	NC_007943	155371	85786-111373,129755-155342	1-85785,155343-155371	111374-129754
Solanum	Sola_cheesmaniae	Queries	NC_026876	155520	85869-111504,129885-155520	1-85868	111505-129884
Solanum	Sola_chilense	Queries	NC_026877	155528	85908-111535,129901-155528	1-85907	111536-129900
Solanum	Sola_commersonii	Queries	NC_028069	155525	86014-111586,129953-155525	1-86013	111587-129952
Solanum	Sola_dulcamara	Queries	NC_035724	155580	85870-111484,129934-155548	1-85869,155549-155580	111485-129933
Solanum	Sola_galapagense	Queries	NC_026878	155474	85864-111475,129863-155474	1-85863	111476-129862
Solanum	Sola_habrochaites	Queries	NC_026879	155465	85878-111489,129854-155465	1-85877	111490-129853
Solanum	Sola_incanum	Queries	NC_039605	155657	86277-111697,130237-155657	1-86276	111698-130236
Solanum	Sola_lycopersicum	Target	NC_007898	155461	85877-111487,129851-155461	1-85876	111488-129850
Solanum	Sola_melongena	Queries	NC_030207	154289	84749-110311,128732-154289	1-84748	110312-128731
Solanum	Sola_neorickii	Queries	NC_026880	155513	85912-111524,129901-155513	1-85911	111525-129900
Solanum	Sola_nigrum	Queries	NC_028070	155432	85811-111420,129823-155432	1-85810	111421-129822
Solanum	Sola_pennellii	Queries	NC_024584	155381	85677-111297,129646-155266	1-85676,155267-155381	111298-129645
Solanum	Sola_peruvianum	Queries	NC_026881	155561	85907-111545,129923-155561	1-85906	111546-129922
Solanum	Sola_pimpinellifolium	Queries	NC_026882	155442	85857-111468,129831-155442	1-85856	111469-129830
Solanum	Sola_tuberosum	Queries	NC_008096	155296	85738-111330,129704-155296	1-85737	111331-129703
Vitis	Vit_acerifolia	Queries	NC_035878	161012	89215-115588,134630-161003	1-89214,161004-161012	115589-134629
Vitis	Vit_aestivalis	Target	NC_029454	160913	89111-115483,134531-160904	1-89110,160905-160913	115484-134530
Vitis	Vit_aestivalis_var_linsecomii	Queries	NC_039806	160986	89184-115556,134605-160977	1-89183,160978-160986	115557-134604
Vitis	Vit_amurensis	Queries	NC_031383	160953	89188-115541,134600-160953	1-89187	115542-134599
Vitis	Vit_cinerea	Queries	NC_036336	161020	89210-115582,134639-161011	1-89209,161012-161020	115583-134638
Vitis	Vit_cinerea_var_cinerea	Queries	NC_039799	160957	89152-115524,134576-160948	1-89151,160949-160957	115525-134575
Vitis	Vit_cinerea_var_floridana	Queries	NC_039798	160980	89178-115550,134599-160971	1-89177,160972-160980	115551-134598
Vitis	Vit_cinerea_var_helleri	Queries	NC_039684	160968	89166-115538,134587-160959	1-89165,160960-160968	115539-134586
Vitis	Vit_coignetiae	Queries	NC_036371	161012	89230-115583,134650-161003	1-89229,161004-161012	115584-134649
Vitis	Vit_cordifolia	Queries	NC_036509	161018	89210-115595,134624-161009	1-89209,161010-161018	115596-134623
Vitis	Vit_ficifolia	Queries	NC_036510	160983	89198-115551,134621-160974	1-89197,160975-160983	115552-134620
Vitis	Vit_mustangensis	Queries	NC_036009	161008	89214-115587,134627-160999	1-89213,161000-161008	115588-134626
Vitis	Vit_riparia	Queries	NC_039680	160972	89168-115541,134590-160963	1-89167,160964-160972	115542-134589
Vitis	Vit_rotundifolia	Queries	NC_023790	160891	89086-115448,134524-160886	1-89085,160887-160891	115449-134523
Vitis	Vit_rotundifolia_var_munsoniana	Queries	NC_039782	160930	89211-115485,134562-160836	1-89210,160837-160930	115486-134561
Vitis	Vit_rupestris	Queries	NC_036764	161008	89205-115578,134626-160999	1-89204,161000-161008	115579-134625
Vitis	Vit_vinifera	Queries	NC_007957	160928	89141-115493,134567-160919	1-89140,160920-160928	115494-134566
Vitis	Vit_x_champinii	Queries	NC_036105	161012	89212-115585,134632-161003	1-89211,161004-161012	115586-134631
Musa	Musa_balbisiana	Target	NC_028439	169503	87829-122922,134410-169503	1-87828	122923-134409
Musa	Musa_balbisiana_var_balbisiana	Queries	NC_039815	169458	87806-122889,134375-169458	1-87805	122890-134374
Musa	Musa_itinerans	Queries	NC_035723	168985	87829-122739,134076-168985	1-87828	122740-134075
Musa	Musa_textilis	Queries	NC_022926	161347	88017-115187,134177-161347	1-88016	115188-134176
Curcuma	Cur_flaviflora	Target	NC_028729	160478	88009-114954,133533-160478	1-88008	114955-133532
Curcuma	Cur_roscoeana	Queries	NC_022928	159512	87016-113998,132530-159512	1-87015	113999-132529
#Plasmodium	Plas_chabaudi_chabaudi	Queries	NC_023293	29623	NONE	NONE	NONE
Plasmodium	Plas_falciparum_3D7	Queries	NC_036769	34250	23941-29087,29104-34250	1-23940	29088-29103
#Plasmodium	Plas_falciparum_HB3	Queries	NC_017928	29529	NONE	NONE	NONE
#Plasmodium	Plas_gallinaceum	Target	NC_031963	29456	NONE	NONE	NONE
Plasmodium	Plas_malariae	Queries	NC_031401	34324	1-4802,28690-33506	4803-28689	33507-34324
#Plasmodium	Plas_relictum	Queries	NC_031964	29365	NONE	NONE	NONE
#Plasmodium	Plas_vivax	Queries	NC_032007	29582	NONE	NONE	NONE
